Tokenizing,Formalisasi
"['myxl', 'sekarang', 'udah', 'keren', 'ada', 'pengaturan', 'dari', 'pemotongan', 'pulsa', 'krn', 'data', 'dan', 'sms', 'berbayar', 'penggantian', 'kartu', 'hangus', 'juga', 'lewat', 'app', 'walo', 'blm', 'coba', 'sih', 'tapi', 'after', 'all', 'keren', 'ditunggu', 'inovasi', 'barunya', 'lagi', 'ya']","['myxl', 'sekarang', 'sudah', 'keren', 'ada', 'pengaturan', 'dari', 'pemotongan', 'pulsa', 'karena', 'data', 'dan', 'sms', 'berbayar', 'penggantian', 'kartu', 'hangus', 'juga', 'lewat', 'app', 'walaupun', 'belum', 'coba', 'sih', 'tapi', 'sesudah', 'all', 'keren', 'ditunggu', 'inovasi', 'barunya', 'lagi', 'iya']"
"['saya', 'tambah', 'bintang', 'untuk', 'saat', 'ini', 'pelayanan', 'sinyal', 'dan', 'keamanan', 'sudah', 'cukup', 'baik', 'tetapi', 'bisa', 'tidak', 'ya', 'kuota', 'utama', 'itu', 'jangan', 'ada', 'kuota', 'malamnya', 'sebab', 'tidak', 'terpakai', 'kalau', 'malam', 'yang', 'ada', 'ngantuk']","['saya', 'tambah', 'bintang', 'untuk', 'saat', 'ini', 'pelayanan', 'sinyal', 'dan', 'keamanan', 'sudah', 'cukup', 'baik', 'tetapi', 'bisa', 'tidak', 'iya', 'kuota', 'utama', 'itu', 'jangan', 'ada', 'kuota', 'malamnya', 'sebab', 'tidak', 'terpakai', 'kalau', 'malam', 'yang', 'ada', 'ngantuk']"
"['makin', 'gk', 'jelas', 'pembagian', 'kuota', 'nya', 'gua', 'padahal', 'ada', 'kuota', 'unlimited', 'akses', 'youtube', 'eh', 'malah', 'ke', 'sedot', 'kuota', 'utama', 'gua', 'pas', 'lagi', 'streaming', 'youtube', 'trus', 'fungsi', 'kuota', 'akses', 'unlimited', 'youtube', 'nya', 'apa', 'kalo', 'kuota', 'utama', 'nya', 'juga', 'ke', 'sedot']","['makin', 'gk', 'jelas', 'pembagian', 'kuota', 'nya', 'saya', 'padahal', 'ada', 'kuota', 'unlimited', 'akses', 'youtube', 'eh', 'bahkan', 'ke', 'sedot', 'kuota', 'utama', 'saya', 'pas', 'lagi', 'streaming', 'youtube', 'terus', 'fungsi', 'kuota', 'akses', 'unlimited', 'youtube', 'nya', 'apa', 'kalau', 'kuota', 'utama', 'nya', 'juga', 'ke', 'sedot']"
"['jaringan', 'ga', 'stabil', 'tiap', 'hari', 'jumat', 'sampai', 'hari', 'minggu', 'jaringanya', 'muncul', 'cuman', 'jam', 'terhambat', 'semua', 'pekerjaan', 'xl', 'kalau', 'mau', 'bersaing', 'dengan', 'operator', 'lain', 'ya', 'jaringan', 'harus', 'diperbaiki', 'dulu', 'bukan', 'fitur', 'aplikasi', 'my', 'xl', 'nya']","['jaringan', 'ga', 'stabil', 'tiap', 'hari', 'jumat', 'sampai', 'hari', 'minggu', 'jaringan', 'muncul', 'cuman', 'jam', 'terhambat', 'semua', 'pekerjaan', 'xl', 'kalau', 'mau', 'bersaing', 'dengan', 'operator', 'lain', 'iya', 'jaringan', 'harus', 'diperbaiki', 'dulu', 'bukan', 'fitur', 'aplikasi', 'my', 'xl', 'nya']"
"['kesel', 'bgt', 'gw', 'sama', 'xl', 'klo', 'gw', 'beli', 'paketan', 'yg', 'semingguan', 'sinyal', 'internet', 'lancar', 'giliran', 'gw', 'beli', 'yg', 'giga', 'sinyal', 'kaya', 'kentut', 'mubaziir', 'udah', 'bikin', 'laporan', 'sampe', 'ga', 'ada', 'perubahan', 'klo', 'ada', 'bintang', 'minus', 'bakal', 'gw', 'kasih', 'tu', 'bintang']","['kesel', 'banget', 'saya', 'sama', 'xl', 'kalau', 'saya', 'beli', 'paketan', 'yang', 'semingguan', 'sinyal', 'internet', 'lancar', 'giliran', 'saya', 'beli', 'yang', 'giga', 'sinyal', 'kaya', 'kentut', 'mubazir', 'sudah', 'bikin', 'laporan', 'sampai', 'ga', 'ada', 'perubahan', 'kalau', 'ada', 'bintang', 'minus', 'bakal', 'saya', 'kasih', 'tu', 'bintang']"
"['gak', 'berguna', 'asal', 'hujan', 'jaringan', 'untuk', 'beberapa', 'hari', 'kedepan', 'selalu', 'terganggu', 'jujur', 'beda', 'bener', 'sama', 'telkomsel', 'telkomsel', 'wlwpun', 'cuaca', 'hujan', 'paling', 'lama', 'gangguan', 'sinyal', 'hanya', 'beberapa', 'jam', 'paling', 'lama', 'jika', 'xl', 'sampai', 'beberapa', 'hari', 'mau', 'tf', 'dan', 'lainnya', 'susah', 'bener', 'internet', 'gak', 'coba', 'lagi', 'pakai', 'xl', 'menyesal', 'saya', 'pakai', 'xl']","['gak', 'berguna', 'asal', 'hujan', 'jaringan', 'untuk', 'beberapa', 'hari', 'kedepan', 'selalu', 'terganggu', 'jujur', 'beda', 'benar', 'sama', 'telkomsel', 'telkomsel', 'walaupun', 'cuaca', 'hujan', 'paling', 'lama', 'gangguan', 'sinyal', 'hanya', 'beberapa', 'jam', 'paling', 'lama', 'jika', 'xl', 'sampai', 'beberapa', 'hari', 'mau', 'transfer', 'dan', 'lainnya', 'susah', 'benar', 'internet', 'gak', 'coba', 'lagi', 'pakai', 'xl', 'menyesal', 'saya', 'pakai', 'xl']"
"['mohon', 'maaf', 'sebelumny', 'ini', 'saya', 'beli', 'voucher', 'dan', 'dpet', 'bonus', 'kuota', 'gb', 'tiktok', 'youtube', 'atopun', 'instagram', 'tetapi', 'waktu', 'saya', 'pilih', 'tiktok', 'instagram', 'kenapa', 'error', 'mulu', 'sedangkan', 'waktu', 'milih', 'yt', 'malah', 'lancar', 'jaya', 'apakah', 'ini', 'teknik', 'marketing']","['mohon', 'maaf', 'sebelumnya', 'ini', 'saya', 'beli', 'voucer', 'dan', 'dapat', 'bonus', 'kuota', 'gb', 'tiktok', 'youtube', 'ataupun', 'instagram', 'tetapi', 'waktu', 'saya', 'pilih', 'tiktok', 'instagram', 'kenapa', 'error', 'melulu', 'sedangkan', 'waktu', 'milih', 'yt', 'bahkan', 'lancar', 'jaya', 'apakah', 'ini', 'teknik', 'pemasaran']"
"['ini', 'kenapa', 'ya', 'pdhl', 'baru', 'diupdate', 'tapi', 'minggu', 'kemudian', 'minta', 'diupdate', 'lagi', 'kalo', 'engga', 'diupdate', 'engg', 'bisa', 'dipakai', 'apk', 'nya', 'terimakasih', 'by', 'kidor']","['ini', 'kenapa', 'iya', 'padahal', 'baru', 'terbaru', 'tapi', 'minggu', 'kemudian', 'minta', 'terbaru', 'lagi', 'kalau', 'engga', 'terbaru', 'engg', 'bisa', 'dipakai', 'aplikasi', 'nya', 'terima kasih', 'by', 'kidor']"
"['aplikasi', 'terus', 'update', 'sinyal', 'makin', 'lemot', 'saya', 'pengguna', 'xl', 'dari', 'tahun', 'dan', 'sejak', 'xl', 'lebih', 'mementingkan', 'update', 'aplikasi', 'dan', 'paket', 'data', 'sedangkan', 'jaringan', 'bukan', 'nya', 'makin', 'kenceng', 'malah', 'makin', 'lemot', 'bahkan', 'sekarang', 'jika', 'di', 'bandingkan', 'dengan', 'smarfren', 'lebih', 'kenceng', 'smarfren', 'di', 'bandingkan', 'xl', 'yang', 'paket', 'kuota', 'semakin', 'mahal', 'tapi', 'sinyal', 'semakin', 'turun', 'jujur', 'saya', 'kecewa', 'saya', 'jadi', 'tindak', 'nyaman', 'main', 'game', 'menggunakan', 'kartu', 'xl', 'jika', 'terus', 'seperti', 'ini', 'saya', 'akan', 'berhenti', 'berlangganan']","['aplikasi', 'terus', 'terbaru', 'sinyal', 'makin', 'lelet', 'saya', 'pengguna', 'xl', 'dari', 'tahun', 'dan', 'sejak', 'xl', 'lebih', 'mementingkan', 'terbaru', 'aplikasi', 'dan', 'paket', 'data', 'sedangkan', 'jaringan', 'bukan', 'nya', 'makin', 'kencang', 'bahkan', 'makin', 'lelet', 'bahkan', 'sekarang', 'jika', 'di', 'bandingkan', 'dengan', 'smarfren', 'lebih', 'kencang', 'smarfren', 'di', 'bandingkan', 'xl', 'yang', 'paket', 'kuota', 'semakin', 'mahal', 'tapi', 'sinyal', 'semakin', 'turun', 'jujur', 'saya', 'kecewa', 'saya', 'jadi', 'tindak', 'nyaman', 'main', 'game', 'menggunakan', 'kartu', 'xl', 'jika', 'terus', 'seperti', 'ini', 'saya', 'akan', 'berhenti', 'berlangganan']"
"['paket', 'yg', 'ditawarkan', 'banyak', 'jebakannya', 'hati', 'hati', 'kalau', 'ada', 'penawaran', 'paket', 'murah', 'hati', 'hati', 'cukup', 'beli', 'kali', 'saja', 'soalnya', 'terakumulasi', 'maks', 'gb']","['paket', 'yang', 'ditawarkan', 'banyak', 'jebakannya', 'hati', 'hati', 'kalau', 'ada', 'penawaran', 'paket', 'murah', 'hati', 'hati', 'cukup', 'beli', 'kali', 'saja', 'soalnya', 'terakumulasi', 'maksimal', 'gb']"
"['ketika', 'membeli', 'paket', 'yg', 'sama', 'utk', 'memperpanjang', 'kenapa', 'sisa', 'paket', 'yg', 'terdahulu', 'dihabiskan', 'dulu', 'baru', 'kuota', 'yg', 'baru', 'ini', 'aplikasi', 'myxl', 'yg', 'agak', 'error', 'ato', 'gmn', 'ya', 'ada', 'yg', 'bs', 'bantu', 'jelaskan']","['ketika', 'membeli', 'paket', 'yang', 'sama', 'untuk', 'memperpanjang', 'kenapa', 'sisa', 'paket', 'yang', 'terdahulu', 'dihabiskan', 'dulu', 'baru', 'kuota', 'yang', 'baru', 'ini', 'aplikasi', 'myxl', 'yang', 'agak', 'error', 'atau', 'gmn', 'iya', 'ada', 'yang', 'bisa', 'bantu', 'jelaskan']"
"['hallo', 'kk', 'saya', 'telah', 'melakukan', 'isi', 'ulang', 'pulsa', 'dan', 'membeli', 'paket', 'gb', 'hari', 'di', 'aplksi', 'ini', 'kenapa', 'kuota', 'saya', 'tidak', 'dapat', 'di', 'gunakan']","['hallo', 'kakak', 'saya', 'telah', 'melakukan', 'isi', 'ulang', 'pulsa', 'dan', 'membeli', 'paket', 'gb', 'hari', 'di', 'aplikasi', 'ini', 'kenapa', 'kuota', 'saya', 'tidak', 'dapat', 'di', 'gunakan']"
"['ini', 'xl', 'lagi', 'kenapa', 'ya', 'saya', 'mau', 'transfer', 'pulsa', 'paketan', 'ke', 'anak', 'saya', 'di', 'jakarta', 'malah', 'eror', 'terus', 'padahal', 'masa', 'aktif', 'masih', 'lama', 'mohon', 'di', 'perbaiki', 'secepatnya']","['ini', 'xl', 'lagi', 'kenapa', 'iya', 'saya', 'mau', 'transfer', 'pulsa', 'paketan', 'ke', 'anak', 'saya', 'di', 'jakarta', 'bahkan', 'error', 'terus', 'padahal', 'masa', 'aktif', 'masih', 'lama', 'mohon', 'di', 'perbaiki', 'secepatnya']"
"['pelayanan', 'buruk', 'live', 'chat', 'juga', 'tidak', 'dapat', 'memberikan', 'solusi', 'terkait', 'masalah', 'yang', 'dihadapi', 'oleh', 'konsumen', 'saya', 'tidak', 'bisa', 'mengaktivasi', 'paket', 'dan', 'disuruh', 'registrasi', 'ulang', 'tetapi', 'saya', 'selalu', 'gagal', 'dalam', 'melakukan', 'registrasi', 'ulang', 'memang', 'operator', 'sampah', 'lama', 'lama', 'pindah', 'juga', 'saya', 'ke', 'operator', 'lain']","['pelayanan', 'buruk', 'langsung', 'pesan', 'juga', 'tidak', 'dapat', 'memberikan', 'solusi', 'terkait', 'masalah', 'yang', 'dihadapi', 'oleh', 'konsumen', 'saya', 'tidak', 'bisa', 'aktivasi', 'paket', 'dan', 'disuruh', 'registrasi', 'ulang', 'tetapi', 'saya', 'selalu', 'gagal', 'dalam', 'melakukan', 'registrasi', 'ulang', 'memang', 'operator', 'sampah', 'lama', 'lama', 'pindah', 'juga', 'saya', 'ke', 'operator', 'lain']"
"['untuk', 'aplikasi', 'sangat', 'memuaskan', 'karena', 'sering', 'memberi', 'diskon', 'kuota', 'sehingga', 'pengeluaran', 'jadi', 'lebih', 'hemat', 'untuk', 'sinyal', 'cukup', 'tau', 'aja', 'kadang', 'bikin', 'emosi']","['untuk', 'aplikasi', 'sangat', 'puas', 'karena', 'sering', 'memberi', 'diskon', 'kuota', 'sehingga', 'pengeluaran', 'jadi', 'lebih', 'hemat', 'untuk', 'sinyal', 'cukup', 'tahu', 'saja', 'kadang', 'bikin', 'emosi']"
"['xl', 'ayo', 'lah', 'sinyal', 'ku', 'ni', 'knapa', 'lagi', 'cape', 'lah', 'aku', 'nii', 'tiap', 'mau', 'maen', 'game', 'lag', 'mulu', 'kirim', 'hp', 'ku', 'ternyata', 'jaringanya', 'kirim', 'game', 'nya', 'ternyata', 'jaringannya', 'uda', 'terus', 'jadi', 'doang', 'keburu', 'ganti', 'kartu', 'lain', 'ni', 'ya', 'ku', 'mohon', 'plis', 'ya', 'ya', 'beneran', 'ni', 'lah', 'sumpah', 'gk', 'boong', 'udah', 'hnan', 'aku', 'pakek', 'xl', 'ni', 'dulu', 'gk', 'gini', 'ayo', 'lah']","['xl', 'ayo', 'lah', 'sinyal', 'ku', 'ini', 'kenapa', 'lagi', 'capek', 'lah', 'aku', 'nii', 'tiap', 'mau', 'main', 'game', 'lag', 'melulu', 'kirim', 'seluler', 'ku', 'ternyata', 'jaringan', 'kirim', 'game', 'nya', 'ternyata', 'jaringannya', 'uda', 'terus', 'jadi', 'doang', 'terlanjur', 'ganti', 'kartu', 'lain', 'ini', 'iya', 'ku', 'mohon', 'tolong', 'iya', 'iya', 'beneran', 'ini', 'lah', 'sumpah', 'gk', 'bohong', 'sudah', 'hnan', 'aku', 'pakai', 'xl', 'ini', 'dulu', 'gk', 'gini', 'ayo', 'lah']"
"['uh', 'halo', 'kak', 'saya', 'ingin', 'mempertanyakan', 'sesuatu', 'saya', 'memiliki', 'utang', 'dan', 'saya', 'membeli', 'pulsa', 'tetapi', 'pulsa', 'saya', 'tidak', 'terpotong', 'biasa', 'nya', 'terpotong', 'karena', 'tagihan', 'pulsa', 'ini', 'tidak', 'apakah', 'ada', 'kesalahan', 'saya', 'cek', 'penggunaan', 'pinjaman', 'pulsa', 'masih', 'ada', 'tagihan', 'nya']","['uh', 'halo', 'kak', 'saya', 'ingin', 'mempertanyakan', 'sesuatu', 'saya', 'memiliki', 'utang', 'dan', 'saya', 'membeli', 'pulsa', 'tetapi', 'pulsa', 'saya', 'tidak', 'terpotong', 'biasa', 'nya', 'terpotong', 'karena', 'tagihan', 'pulsa', 'ini', 'tidak', 'apakah', 'ada', 'kesalahan', 'saya', 'cek', 'penggunaan', 'pinjaman', 'pulsa', 'masih', 'ada', 'tagihan', 'nya']"
"['apk', 'keluar', 'sendiri', 'mulu', 'ga', 'ada', 'respawn', 'mulu', 'kaga', 'jelas', 'mau', 'beli', 'paket', 'lewat', 'apk', 'malah', 'gabisa', 'no', 'respawn', 'terus', 'ujung', 'ujung', 'nya', 'nyedot', 'pulsa', 'paket', 'kaga', 'ke', 'beli', 'pulsa', 'abis']","['aplikasi', 'keluar', 'sendiri', 'melulu', 'ga', 'ada', 'respawn', 'melulu', 'tidak', 'jelas', 'mau', 'beli', 'paket', 'lewat', 'aplikasi', 'bahkan', 'tidak bisa', 'no', 'respawn', 'terus', 'ujung', 'ujung', 'nya', 'sedot', 'pulsa', 'paket', 'tidak', 'ke', 'beli', 'pulsa', 'habis']"
"['xl', 'makin', 'lama', 'bukan', 'nya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'gk', 'sesuai', 'sama', 'selogannya', 'tolong', 'lah', 'dengar', 'kami', 'sebagai', 'pemakai', 'xl', 'masa', 'kalah', 'saing', 'sama', 'tsel', 'ini', 'klo', 'bkn', 'karna', 'di', 'kantor', 'cuma', 'bisa', 'jaringan', 'xl', 'udh', 'saya', 'buang', 'ni', 'kartu', 'xl']","['xl', 'makin', 'lama', 'bukan', 'nya', 'makin', 'bagus', 'bahkan', 'makin', 'buruk', 'gk', 'sesuai', 'sama', 'slogan', 'tolong', 'lah', 'dengar', 'kami', 'sebagai', 'pemakai', 'xl', 'masa', 'kalah', 'saing', 'sama', 'tsel', 'ini', 'kalau', 'bukan', 'karena', 'di', 'kantor', 'cuma', 'bisa', 'jaringan', 'xl', 'udh', 'saya', 'buang', 'ini', 'kartu', 'xl']"
"['live', 'chat', 'kaga', 'guna', 'kaya', 'ngomong', 'sama', 'robot', 'isi', 'paketan', 'dari', 'siang', 'blm', 'juga', 'masuk', 'pelayanan', 'buruk', 'signal', 'juga', 'parah', 'kecewa']","['langsung', 'pesan', 'tidak', 'guna', 'kaya', 'bicara', 'sama', 'robot', 'isi', 'paketan', 'dari', 'siang', 'belum', 'juga', 'masuk', 'pelayanan', 'buruk', 'sinyal', 'juga', 'parah', 'kecewa']"
"['lu', 'kalau', 'gk', 'niat', 'ngasih', 'discon', 'mending', 'gk', 'usah', 'deh', 'gw', 'cek', 'ada', 'discon', 'gb', 'rb', 'trus', 'gw', 'isi', 'pulsa', 'buat', 'maketin', 'dah', 'gw', 'paketin', 'malah', 'dapet', 'sms', 'pelanggan', 'setia', 'xl', 'terjadi', 'kesalahan', 'saat', 'aktivasi', 'trus', 'gw', 'cek', 'lagi', 'tau', 'tau', 'promo', 'nya', 'dah', 'ilang', 'jadi', 'normal', 'rebu', 'parah', 'parah', 'tau', 'gini', 'gw', 'gk', 'bakal', 'ngisi', 'pulsa']","['kamu', 'kalau', 'gk', 'niat', 'memberikan', 'diskon', 'lebih baik', 'gk', 'perlu', 'deh', 'saya', 'cek', 'ada', 'diskon', 'gb', 'ribu', 'terus', 'saya', 'isi', 'pulsa', 'buat', 'paket', 'sudah', 'saya', 'paketin', 'bahkan', 'dapat', 'sms', 'konsumen', 'setia', 'xl', 'terjadi', 'kesalahan', 'saat', 'aktivasi', 'terus', 'saya', 'cek', 'lagi', 'tahu', 'tahu', 'promo', 'nya', 'sudah', 'hilang', 'jadi', 'normal', 'ribu', 'parah', 'parah', 'tahu', 'gini', 'saya', 'gk', 'bakal', 'mengisi', 'pulsa']"
"['kartu', 'bisa', 'tiba', 'tiba', 'blank', 'sinyalnya', 'gimana', 'ceritanya', 'lagi', 'di', 'pakai', 'tiba', 'tiba', 'hilang', 'ga', 'tau', 'kenapa', 'masa', 'aktif', 'masih', 'panjang', 'paketan', 'baru', 'kepakai', 'am', 'hari', 'malah', 'blank', 'sinyalnya', 'sangat', 'sangat', 'tidak', 'rekomendasi', 'ya', 'buat', 'main', 'game', 'jangan', 'harap', 'lancar', 'ya']","['kartu', 'bisa', 'tiba', 'tiba', 'kosong', 'sinyalnya', 'bagaimana', 'ceritanya', 'lagi', 'di', 'pakai', 'tiba', 'tiba', 'hilang', 'ga', 'tahu', 'kenapa', 'masa', 'aktif', 'masih', 'panjang', 'paketan', 'baru', 'kepakai', 'am', 'hari', 'bahkan', 'kosong', 'sinyalnya', 'sangat', 'sangat', 'tidak', 'rekomendasi', 'iya', 'buat', 'main', 'game', 'jangan', 'harap', 'lancar', 'iya']"
"['kenapa', 'saya', 'tidak', 'bs', 'membeli', 'kuota', 'unlimited', 'extra', 'combo', 'vip', 'plus', 'setiap', 'klik', 'beli', 'paket', 'tulisanya', 'selalu', 'tidak', 'ada', 'pilihan', 'paket', 'untuk', 'anda', 'saya', 'coba', 'update', 'aplikasinya', 'jg', 'ttep', 'sama', 'gmn', 'solusinya']","['kenapa', 'saya', 'tidak', 'bisa', 'membeli', 'kuota', 'unlimited', 'ekstra', 'kombo', 'vip', 'plus', 'setiap', 'klik', 'beli', 'paket', 'tulisan', 'selalu', 'tidak', 'ada', 'pilihan', 'paket', 'untuk', 'anda', 'saya', 'coba', 'terbaru', 'aplikasinya', 'juga', 'ttep', 'sama', 'gmn', 'solusinya']"
"['parah', 'makin', 'parah', 'sekarang', 'jaringan', 'hilang', 'hilang', 'terus', 'sering', 'dapet', 'sinyal', 'saya', 'lagi', 'butuh', 'banget', 'jaringan', 'buat', 'komunikasi', 'ehh', 'malah', 'sinyal', 'jelek', 'terus', 'kecewa', 'sangat', 'kecewa', 'pihak', 'xl', 'hanya', 'bisa', 'minta', 'maaf', 'wkwkwkwk', 'kata', 'maaf', 'tidak', 'bisa', 'menyelesaikan', 'masalah', 'boss', 'mending', 'pindah', 'ke', 'tsel', 'dah', 'kalo', 'kyak', 'gini', 'terus']","['parah', 'makin', 'parah', 'sekarang', 'jaringan', 'hilang', 'hilang', 'terus', 'sering', 'dapat', 'sinyal', 'saya', 'lagi', 'butuh', 'banget', 'jaringan', 'buat', 'komunikasi', 'ehh', 'bahkan', 'sinyal', 'jelek', 'terus', 'kecewa', 'sangat', 'kecewa', 'pihak', 'xl', 'hanya', 'bisa', 'minta', 'maaf', 'tertawa', 'kata', 'maaf', 'tidak', 'bisa', 'menyelesaikan', 'masalah', 'boss', 'lebih baik', 'pindah', 'ke', 'tsel', 'sudah', 'kalau', 'kyak', 'gini', 'terus']"
"['ga', 'lagi', 'dah', 'langganan', 'paket', 'promonya', 'dari', 'aplikasi', 'harga', 'seh', 'murah', 'tapi', 'jaringan', 'parah', 'banget', 'paket', 'yang', 'normal', 'pun', 'jaringan', 'ga', 'se', 'kenceng', 'provider', 'tiga', 'fix', 'cukup', 'buat', 'telpon', 'saja']","['ga', 'lagi', 'sudah', 'langganan', 'paket', 'promonya', 'dari', 'aplikasi', 'harga', 'seh', 'murah', 'tapi', 'jaringan', 'parah', 'banget', 'paket', 'yang', 'normal', 'pun', 'jaringan', 'ga', 'se', 'kencang', 'provider', 'tiga', 'memperbaiki', 'cukup', 'buat', 'telepon', 'saja']"
"['maaf', 'mau', 'tanya', 'saya', 'buka', 'myxl', 'mau', 'ambil', 'kuota', 'unlimited', 'gratis', 'tapi', 'pas', 'di', 'buka', 'aplikasinya', 'tiba', 'tiba', 'muncul', 'myxl', 'tidak', 'menanggapi', 'kalau', 'kendala', 'kaya', 'gitu', 'gimana', 'mohon', 'bantuan', 'nya', 'saya', 'mau', 'ambil', 'kuota', 'unlimited', 'gratis', 'terima', 'kasih']","['maaf', 'mau', 'tanya', 'saya', 'buka', 'myxl', 'mau', 'ambil', 'kuota', 'unlimited', 'gratis', 'tapi', 'pas', 'di', 'buka', 'aplikasinya', 'tiba', 'tiba', 'muncul', 'myxl', 'tidak', 'menanggapi', 'kalau', 'kendala', 'kaya', 'gitu', 'bagaimana', 'mohon', 'bantuan', 'nya', 'saya', 'mau', 'ambil', 'kuota', 'unlimited', 'gratis', 'terima', 'kasih']"
"['makin', 'parah', 'aja', 'jaringan', 'nya', 'cape', 'protes', 'mulu', 'udah', 'sering', 'bgt', 'tlpn', 'kalau', 'udah', 'bener', 'gak', 'lama', 'gtu', 'lagi', 'gtu', 'lagi', 'tlpn', 'lagi', 'tlpn', 'lagi', 'skrg', 'udah', 'malas', 'mau', 'protes', 'tlpn', 'juga', 'makin', 'kacau', 'bgt', 'buka', 'aplikasi', 'lain', 'langsung', 'bahkan', 'langsung', 'silang', 'kadang', 'pas', 'out', 'dari', 'aplikasi', 'eh', 'nongol', 'lagi', 'mau', 'nya', 'apa', 'coba', 'emang', 'ngisi', 'data', 'buat', 'apa', 'kalau', 'bukan', 'buat', 'di', 'pakai']","['makin', 'parah', 'saja', 'jaringan', 'nya', 'capek', 'protes', 'melulu', 'sudah', 'sering', 'banget', 'telepon', 'kalau', 'sudah', 'benar', 'gak', 'lama', 'gtu', 'lagi', 'gtu', 'lagi', 'telepon', 'lagi', 'telepon', 'lagi', 'sekarang', 'sudah', 'malas', 'mau', 'protes', 'telepon', 'juga', 'makin', 'kacau', 'banget', 'buka', 'aplikasi', 'lain', 'langsung', 'bahkan', 'langsung', 'silang', 'kadang', 'pas', 'keluar', 'dari', 'aplikasi', 'eh', 'nongol', 'lagi', 'mau', 'nya', 'apa', 'coba', 'emang', 'mengisi', 'data', 'buat', 'apa', 'kalau', 'bukan', 'buat', 'di', 'pakai']"
"['myxl', 'makin', 'ga', 'jelas', 'udah', 'berapa', 'kali', 'beli', 'paket', 'internet', 'selalu', 'tidak', 'bisa', 'di', 'pakai', 'tidak', 'bisa', 'digunakan', 'ahirnya', 'uang', 'saya', 'abis', 'cuma', 'buat', 'beli', 'paket', 'internet', 'terus', 'an', 'dan', 'semalem', 'sampe', 'pagi', 'ini', 'saya', 'mau', 'beli', 'paket', 'internet', 'vip', 'tidak', 'bisa', 'terus', 'udah', 'sinyalnya', 'parah', 'ngeleg', 'banget', 'tolong', 'diperbaiki', 'dong', 'sinyal', 'sama', 'jaringan', 'nya', 'saya', 'pelanggan', 'setia', 'myxl', 'masa', 'kaya', 'gini', 'sih', 'ga', 'ada', 'kemajuanya']","['myxl', 'makin', 'ga', 'jelas', 'sudah', 'berapa', 'kali', 'beli', 'paket', 'internet', 'selalu', 'tidak', 'bisa', 'di', 'pakai', 'tidak', 'bisa', 'digunakan', 'akhirnya', 'uang', 'saya', 'habis', 'cuma', 'buat', 'beli', 'paket', 'internet', 'terus', 'an', 'dan', 'malam', 'sampai', 'pagi', 'ini', 'saya', 'mau', 'beli', 'paket', 'internet', 'vip', 'tidak', 'bisa', 'terus', 'sudah', 'sinyalnya', 'parah', 'lelet', 'banget', 'tolong', 'diperbaiki', 'dong', 'sinyal', 'sama', 'jaringan', 'nya', 'saya', 'konsumen', 'setia', 'myxl', 'masa', 'kaya', 'gini', 'sih', 'ga', 'ada', 'kemajuanya']"
"['ada', 'penarikan', 'pulsa', 'tanpa', 'adanya', 'persetujuan', 'dari', 'konsumen', 'yg', 'seharusnya', 'tidak', 'terjadi', 'karna', 'akan', 'merusak', 'citra', 'proveder', 'xl', 'sendiri', 'semisal', 'sms', 'dari', 'nomor', 'dll', 'terus', 'adanya', 'paket', 'tlp', 'harian', 'yg', 'tanpa', 'adanya', 'persetujuan', 'dari', 'konsumen', 'ini', 'uda', 'sebagian', 'bentuk', 'dari', 'kecurangan', 'kita', 'stop', 'ya', 'gak', 'bisa', 'karna', 'paket', 'harian', 'pada', 'akhirnya', 'konsumen', 'gak', 'lagi', 'stok', 'pulsa', 'di', 'sim', 'card']","['ada', 'penarikan', 'pulsa', 'tanpa', 'adanya', 'persetujuan', 'dari', 'konsumen', 'yang', 'seharusnya', 'tidak', 'terjadi', 'karena', 'akan', 'merusak', 'citra', 'provider', 'xl', 'sendiri', 'semisal', 'sms', 'dari', 'nomor', 'dan lain lain', 'terus', 'adanya', 'paket', 'telepon', 'harian', 'yang', 'tanpa', 'adanya', 'persetujuan', 'dari', 'konsumen', 'ini', 'uda', 'sebagian', 'bentuk', 'dari', 'kecurangan', 'kita', 'stop', 'iya', 'gak', 'bisa', 'karena', 'paket', 'harian', 'pada', 'akhirnya', 'konsumen', 'gak', 'lagi', 'stok', 'pulsa', 'di', 'sim', 'kartu']"
