Formalisasi,Stopword Removal
"['hai', 'xl', 'kenapa', 'nomor', 'baruku', 'gk', 'bisa', 'login', 'iya', 'selalu', 'notif', 'maaf', 'sedang', 'ada', 'gangguan', 'padahal', 'nomor', 'yang', 'lama', 'bisa', 'login', 'terus', 'bagaimana', 'ini', 'jika', 'mau', 'lihat', 'pulsa', 'kuota', 'melalui', 'aplikasi', 'myxl', 'tetep', 'gk', 'bisa', 'login', 'kemarin', 'asus', 'sekarang', 'oppo', 'waduh', 'bagaimana', 'nak', 'cek', 'kuota']","['hai', 'xl', 'nomor', 'baruku', 'gk', 'login', 'iya', 'notif', 'maaf', 'gangguan', 'nomor', 'login', 'lihat', 'pulsa', 'kuota', 'aplikasi', 'myxl', 'tetep', 'gk', 'login', 'kemarin', 'asus', 'oppo', 'nak', 'cek', 'kuota']"
"['dari', 'dulu', 'emg', 'paling', 'rekomendasi', 'pakai', 'kartu', 'ini', 'soal', 'sinyal', 'penuh', 'di', 'lingkungan', 'saya', 'maklum', 'anak', 'rumahan', 'walaupun', 'kadang', 'pilihan', 'paketnya', 'mahal', 'juga', 'ttep', 'balik', 'lagi', 'ke', 'kartu', 'ini']","['emg', 'rekomendasi', 'pakai', 'kartu', 'sinyal', 'penuh', 'lingkungan', 'maklum', 'anak', 'rumahan', 'kadang', 'pilihan', 'paketnya', 'mahal', 'ttep', 'kartu']"
"['semuanya', 'lancar', 'dan', 'aman', 'hanya', 'saat', 'hujan', 'tiba', 'biasanya', 'langsung', 'lelet', 'kadang', 'memang', 'tidak', 'bisa', 'buka', 'aplikasi', 'untuk', 'cek', 'kuota', 'kadang', 'saat', 'pagi', 'sekira', 'jam', 'tiba', 'sinyal', 'hilang', 'kemudian', 'muncul', 'lagi', 'dengan', 'sinyal', 'beberapa', 'menit', 'kemudian', 'normal', 'lagi', 'ke', 'paket', 'data', 'juga', 'paling', 'irit', 'daripada', 'operator', 'lain']","['lancar', 'aman', 'hujan', 'langsung', 'lelet', 'kadang', 'tidak', 'buka', 'aplikasi', 'cek', 'kuota', 'kadang', 'pagi', 'sekira', 'jam', 'sinyal', 'hilang', 'muncul', 'sinyal', 'menit', 'normal', 'paket', 'data', 'irit', 'operator']"
"['saran', 'dari', 'saya', 'untuk', 'xl', 'seharusnya', 'lebih', 'perhatian', 'pengguna', 'xl', 'yang', 'sudah', 'lama', 'seperti', 'saya', 'diberi', 'bonus', 'atau', 'harga', 'kuota', 'yang', 'murah', 'lebih', 'dari', 'tahun', 'nomor', 'ini', 'tidak', 'saya', 'ganti']","['saran', 'xl', 'perhatian', 'pengguna', 'xl', 'bonus', 'harga', 'kuota', 'murah', 'nomor', 'tidak', 'ganti']"
"['duhh', 'ini', 'kenapa', 'sih', 'kuota', 'youtube', 'masih', 'banyak', 'tapi', 'ga', 'bisa', 'dipakai', 'buka', 'youtube', 'cuma', 'bisa', 'buka', 'komentarnya', 'doang', 'videonya', 'ga', 'bisa', 'cuma', 'muter', 'muter', 'doang', 'tolong', 'dong', 'diperbaiki', 'kesalahan', 'kesalahan', 'di', 'aplikasi', 'nya', 'capek']","['duhh', 'sih', 'kuota', 'youtube', 'ga', 'dipakai', 'buka', 'youtube', 'buka', 'komentarnya', 'doang', 'videonya', 'ga', 'muter', 'muter', 'doang', 'tolong', 'diperbaiki', 'kesalahan', 'kesalahan', 'aplikasi', 'nya', 'capek']"
"['dulu', 'xl', 'dapat', 'dijangkau', 'dengan', 'baik', 'jaringannya', 'di', 'daerah', 'sekarang', 'internet', 'tidak', 'bagus', 'kadang', 'kosong', 'tidak', 'ada', 'bar', 'sinyal', 'satupun', 'muncul', 'di', 'seluler', 'lebih', 'setelah', 'ada', 'penataan', 'jaringan', 'di', 'mati', 'kan', 'di', 'ganti', 'itu', 'pun', 'sering', 'gangguan', 'jadi', 'error', 'habis', 'baterai', 'karena', 'cari', 'sinyal', 'sudah', 'kuota', 'mahal', 'internet', 'gak', 'bisa', 'pula', 'yang', 'bagus', 'hanya', 'jaringan', 'buat', 'dikota', 'saja']","['xl', 'dijangkau', 'jaringannya', 'daerah', 'internet', 'tidak', 'bagus', 'kadang', 'kosong', 'tidak', 'bar', 'sinyal', 'satupun', 'muncul', 'seluler', 'penataan', 'jaringan', 'mati', 'ganti', 'gangguan', 'error', 'habis', 'baterai', 'cari', 'sinyal', 'kuota', 'mahal', 'internet', 'gak', 'bagus', 'jaringan', 'dikota']"
"['saya', 'mau', 'bertanya', 'kenapa', 'bonus', 'xtra', 'unlimited', 'turbo', 'fb', 'dan', 'instagram', 'tidak', 'dapat', 'diaktifkan', 'padahal', 'sebelumnya', 'saya', 'sudah', 'membeli', 'paketnya', 'di', 'aplikasi', 'myxl', 'saya', 'sudah', 'pesan', 'di', 'aplikasi', 'myxl', 'nya', 'dari', 'tanggal', 'sampai', 'sekarang', 'bonus', 'pembelian', 'paketnya', 'belum', 'juga', 'bisa', 'saya', 'aktifkan', 'saya', 'membeli', 'paketnya', 'pada', 'tanggal', 'november', 'mohon', 'bantuannya', 'padahal', 'aplikasi', 'myxl', 'saya', 'sudah', 'terbaru', 'dan', 'terbaru', 'sinyalnya', 'juga', 'sudah', 'tapi', 'saat', 'mengaktifkan', 'bonus', 'fb', 'dan', 'instagramnya', 'tidak', 'dapat', 'diaktifkan']","['bonus', 'xtra', 'unlimited', 'turbo', 'fb', 'instagram', 'tidak', 'diaktifkan', 'membeli', 'paketnya', 'aplikasi', 'myxl', 'pesan', 'aplikasi', 'myxl', 'nya', 'tanggal', 'bonus', 'pembelian', 'paketnya', 'aktifkan', 'membeli', 'paketnya', 'tanggal', 'november', 'mohon', 'bantuannya', 'aplikasi', 'myxl', 'terbaru', 'terbaru', 'sinyalnya', 'mengaktifkan', 'bonus', 'fb', 'instagramnya', 'tidak', 'diaktifkan']"
"['saya', 'beli', 'paket', 'data', 'xtra', 'kombo', 'plus', 'yang', 'ribu', 'dapat', 'gb', 'kuota', 'utama', 'gb', 'kuota', 'area', 'sama', 'gb', 'bonus', 'kuota', 'aplikasi', 'setelah', 'beli', 'ada', 'notif', 'suruh', 'klaim', 'bonus', 'tapi', 'setelah', 'dibuka', 'notifnya', 'gak', 'bisa', 'di', 'klaim', 'bonusnya', 'berarti', 'sama', 'saja', 'cuma', 'gb', 'totalnya', 'bukan', 'gb', 'padahal', 'sebelum', 'nya', 'bonus', 'itu', 'bisa', 'diklaim', 'mohon', 'untuk', 'diperbaiki', 'bila', 'perlu', 'kompensasi']","['beli', 'paket', 'data', 'xtra', 'kombo', 'plus', 'ribu', 'kuota', 'utama', 'kuota', 'area', 'bonus', 'kuota', 'aplikasi', 'beli', 'notif', 'suruh', 'klaim', 'bonus', 'dibuka', 'notifnya', 'gak', 'klaim', 'bonusnya', 'totalnya', 'bukan', 'nya', 'bonus', 'diklaim', 'mohon', 'diperbaiki', 'kompensasi']"
"['saya', 'pemakai', 'xl', 'prabayar', 'sudah', 'tahun', 'tapi', 'kenapa', 'tidak', 'ada', 'penghargaan', 'sebagai', 'konsumen', 'setia', 'iya', 'dulu', 'jaman', 'xl', 'ada', 'sayembara', 'bening', 'yang', 'iklannya', 'anjasmara', 'saya', 'pernah', 'dapat', 'hadiah', 'berupa', 'seluler', 'sony', 'ericsson', 'sekitar', 'tapi', 'sekarang', 'xl', 'makin', 'pelit']","['pemakai', 'xl', 'prabayar', 'tidak', 'penghargaan', 'konsumen', 'setia', 'iya', 'jaman', 'xl', 'sayembara', 'bening', 'iklannya', 'anjasmara', 'hadiah', 'seluler', 'sony', 'ericsson', 'xl', 'pelit']"
"['mohon', 'agar', 'kepada', 'pihak', 'xl', 'axiata', 'tbk', 'dlm', 'segi', 'paketan', 'internet', 'murah', 'meriah', 'agar', 'kami', 'konsumen', 'dapat', 'menikmati', 'paket', 'termurah', 'di', 'jaringan', 'seluler', 'beda', 'dengan', 'jaringan', 'seluler', 'lainnya', 'mohon', 'agar', 'saran', 'saya', 'ini', 'di', 'dengar', 'dan', 'di', 'tindak', 'lanjuti', 'jangan', 'hanya', 'janji', 'tapi', 'harus', 'ada', 'buktinya']","['mohon', 'xl', 'axiata', 'tbk', 'dlm', 'segi', 'paketan', 'internet', 'murah', 'meriah', 'konsumen', 'menikmati', 'paket', 'termurah', 'jaringan', 'seluler', 'beda', 'jaringan', 'seluler', 'mohon', 'saran', 'dengar', 'tindak', 'lanjuti', 'jangan', 'janji', 'buktinya']"
"['tolong', 'tingkatkan', 'kualitas', 'jaringan', 'di', 'kota', 'kecil', 'masa', 'dari', 'jam', 'jaringan', 'yang', 'waras', 'cuma', 'sampai', 'jam', 'ribuan', 'kali', 'komplain', 'ribuan', 'kali', 'ditangani', 'dan', 'ribuan', 'kali', 'tidak', 'ada', 'perubahan', 'untuk', 'beberapa', 'daerah', 'xl', 'sangat', 'tidak', 'direkomendasi', 'untuk', 'bermain', 'game', 'online', 'pengalaman', 'main', 'game', 'paling', 'buruk', 'dengan', 'xl', 'kalau', 'tidak', 'bisa', 'segera', 'lakukan', 'perbaikan', 'lebih', 'baik', 'hentikan', 'bisnis', 'kalian', 'ini', 'saran', 'serius']","['tolong', 'tingkatkan', 'kualitas', 'jaringan', 'kota', 'jam', 'jaringan', 'waras', 'jam', 'ribuan', 'kali', 'komplain', 'ribuan', 'kali', 'ditangani', 'ribuan', 'kali', 'tidak', 'perubahan', 'daerah', 'xl', 'tidak', 'direkomendasi', 'bermain', 'game', 'online', 'pengalaman', 'main', 'game', 'buruk', 'xl', 'tidak', 'lakukan', 'perbaikan', 'hentikan', 'bisnis', 'saran', 'serius']"
"['saya', 'sudah', 'melaporkan', 'melalui', 'xl', 'peduli', 'agen', 'tidak', 'bisa', 'membantu', 'saya', 'padahal', 'masalah', 'saya', 'untuk', 'cek', 'pulsa', '*', 'tidak', 'bisa', 'respon', 'nya', 'maaf', 'layanan', 'tidak', 'tersedia', 'lakukan', 'registrasi', 'padahal', '*', '*', 'nomor', 'saya', 'sudah', 'berhasil', 'di', 'registrasi', 'dengan', 'nik', 'sebelumnya', 'nomor', 'yang', 'saya', 'gunakan', 'itu', 'baru', 'beli', 'dan', 'sudah', 'diregistrasi', 'mau', 'cek', 'pulsa', 'dan', 'mau', 'aktifasi', 'voucer', 'data', 'dari', 'senin', 'sampai', 'sekarang', 'gak', 'bisa', 'dan', 'tindakannya', 'lama', 'mohon', 'bantuannya', 'min']","['melaporkan', 'xl', 'peduli', 'agen', 'tidak', 'membantu', 'cek', 'pulsa', '*', 'tidak', 'respon', 'nya', 'maaf', 'layanan', 'tidak', 'tersedia', 'lakukan', 'registrasi', '*', '*', 'nomor', 'berhasil', 'registrasi', 'nik', 'nomor', 'beli', 'diregistrasi', 'cek', 'pulsa', 'aktifasi', 'voucer', 'data', 'senin', 'gak', 'tindakannya', 'mohon', 'bantuannya', 'min']"
"['guna', 'nya', 'pulsa', 'siaga', 'apa', 'saya', 'gak', 'pernah', 'pakai', 'pulsa', 'siaga', 'terus', 'sering', 'isi', 'pulsa', 'kenapa', 'pas', 'tanggal', 'tua', 'mau', 'di', 'pakai', 'nunggu', 'hari', 'gak', 'ada', 'jawaban', 'dari', 'operator', 'kartu', 'saya', 'belum', 'masa', 'tenggang', 'ini', 'seluler', 'saya', 'yang', 'rusak', 'apa', 'provider', 'nya', 'memang', 'kayak', 'gini']","['nya', 'pulsa', 'siaga', 'gak', 'pakai', 'pulsa', 'siaga', 'isi', 'pulsa', 'pas', 'tanggal', 'tua', 'pakai', 'nunggu', 'gak', 'operator', 'kartu', 'tenggang', 'seluler', 'rusak', 'provider', 'nya', 'kayak', 'gini']"
"['mau', 'masuk', 'saja', 'gk', 'bisa', 'tambah', 'ribet', 'sudah', 'berulang', 'kali', 'di', 'hapus', 'di', 'pasang', 'lagi', 'tetep', 'saja', 'gk', 'bisa', 'login', 'semua', 'pilihan', 'jenis', 'layanan', 'kartu', 'sudah', 'di', 'coba', 'semua', 'tetep', 'saja', 'gagal', 'login']","['masuk', 'gk', 'ribet', 'berulang', 'kali', 'hapus', 'pasang', 'tetep', 'gk', 'login', 'pilihan', 'jenis', 'layanan', 'kartu', 'coba', 'tetep', 'gagal', 'login']"
"['saya', 'di', 'malaysia', 'saya', 'suruh', 'istri', 'saya', 'dari', 'telkomsel', 'ganti', 'xl', 'bukan', 'tambah', 'bagus', 'makin', 'parah', 'sinyal', 'saja', 'tidak', 'penuh', 'kecepatan', 'datanya', 'tidak', 'sampai', 'mbps', 'kalah', 'jauh', 'dengan', 'kartu', 'malaysia', 'mbps', 'semua', 'operator', 'indonesia', 'sinyal', 'bagus', 'hanya', 'di', 'tengah', 'kota', 'indonesia', 'masih', 'kalah', 'dengan', 'sinyal', 'malaysia', 'sudah', 'lelet', 'mahal']","['malaysia', 'suruh', 'istri', 'telkomsel', 'ganti', 'xl', 'bukan', 'bagus', 'parah', 'sinyal', 'tidak', 'penuh', 'kecepatan', 'datanya', 'tidak', 'mbps', 'kalah', 'kartu', 'malaysia', 'mbps', 'operator', 'indonesia', 'sinyal', 'bagus', 'kota', 'indonesia', 'kalah', 'sinyal', 'malaysia', 'lelet', 'mahal']"
"['selalu', 'siap', 'dan', 'siap', 'pulsa', 'dan', 'data', 'tapi', 'emank', 'fakta', 'ini', 'kualitas', 'sinyal', 'xl', 'sdh', 'tidak', 'sebagus', 'dulu', 'sekarang', 'makin', 'parah', 'jujur', 'saya', 'harus', 'siap', 'beralih', 'ke', 'yang', 'lain', 'kalau', 'gini', 'terus', 'xl', 'jangan', 'takut', 'kalau', 'dibilang', 'mahal', 'selama', 'kualitas', 'sinyal', 'mu', 'bisa', 'selalu', 'bagus']","['pulsa', 'data', 'emank', 'fakta', 'kualitas', 'sinyal', 'xl', 'sdh', 'tidak', 'sebagus', 'parah', 'jujur', 'beralih', 'gini', 'xl', 'jangan', 'takut', 'dibilang', 'mahal', 'kualitas', 'sinyal', 'mu', 'bagus']"
"['maaf', 'kenapa', 'kalau', 'saya', 'buka', 'aplikasinya', 'kembali', 'ke', 'beranda', 'sendiri', 'katanya', 'my', 'xl', 'sudah', 'berhenti', 'kenapa', 'ini', 'tolong', 'caranya', 'gimana', 'sudah', 'hapus', 'lalu', 'pasang', 'lagi', 'tapi', 'tetap', 'ga', 'bisa']","['maaf', 'buka', 'aplikasinya', 'beranda', 'my', 'xl', 'berhenti', 'tolong', 'gimana', 'hapus', 'pasang', 'ga']"
"['apa', 'sih', 'ini', 'xl', 'jaringan', 'gak', 'jelas', 'yang', 'lain', 'sudah', 'mau', 'eh', 'xl', 'masih', 'lelet', 'gini', 'kalau', 'gak', 'niat', 'memperbaiki', 'kualitas', 'jaringan', 'bubar', 'saja', 'lah', 'sekalian']","['sih', 'xl', 'jaringan', 'gak', 'eh', 'xl', 'lelet', 'gini', 'gak', 'niat', 'memperbaiki', 'kualitas', 'jaringan', 'bubar']"
"['maaf', 'satu', 'bintang', 'saja', 'dulu', 'eh', 'kenapa', 'kuota', 'akrab', 'saya', 'cuma', 'giga', 'bagi', 'sedangkan', 'yang', 'gb', 'pakai', 'sama', 'wa', 'doang', 'bisa', 'pakai', 'yang', 'lain', 'kalau', 'kya', 'gini', 'lebih baik', 'beli', 'yang', 'ribu', 'ketahuan', 'gb', 'terima kasih']","['maaf', 'bintang', 'eh', 'kuota', 'akrab', 'giga', 'pakai', 'wa', 'doang', 'pakai', 'kya', 'gini', 'lebih baik', 'beli', 'ribu', 'ketahuan', 'terima kasih']"
"['saya', 'dari', 'tahun', 'an', 'selalu', 'pakai', 'ini', 'provider', 'layanan', 'semakin', 'membaik', 'saran', 'saja', 'kasih', 'promo', 'atau', 'cashback', 'atau', 'jualan', 'sebagai', 'konsumen', 'lama', 'biar', 'selalu', 'dimanjakan', 'oleh', 'xl', 'lancar', 'terus', 'sukses', 'selalu']","['an', 'pakai', 'provider', 'layanan', 'membaik', 'saran', 'kasih', 'promo', 'cashback', 'jualan', 'konsumen', 'biar', 'dimanjakan', 'xl', 'lancar', 'sukses']"
"['ga', 'jelas', 'bicara', 'ma', 'maya', 'lebih baik', 'bicara', 'cs', 'langsung', 'kapok', 'beli', 'paket', 'di', '*', '*', 'beda', 'kayak', 'dulu', 'sebelum', 'transaksi', 'ada', 'konfirmasi', 'konsumen', 'lanjut', 'beli', 'ga', 'sekarang', 'ga', 'ada', 'langsung', 'potong', 'pulsa', 'saya', 'ga', 'lagi', 'penjahat kelamin', 'paket', 'xl', 'tapi', 'ada', 'sms', 'pulsa', 'berkurang', 'karena', 'penjahat kelamin', 'internet', 'what']","['ga', 'bicara', 'ma', 'maya', 'lebih baik', 'bicara', 'cs', 'langsung', 'kapok', 'beli', 'paket', '*', '*', 'beda', 'kayak', 'transaksi', 'konfirmasi', 'konsumen', 'beli', 'ga', 'ga', 'langsung', 'potong', 'pulsa', 'ga', 'penjahat kelamin', 'paket', 'xl', 'sms', 'pulsa', 'berkurang', 'penjahat kelamin', 'internet', 'what']"
"['kenapa', 'paket', 'akrab', 'saya', 'belum', 'aktif', 'aktif', 'padahal', 'di', 'aplikasi', 'sudah', 'masuk', 'notif', 'kalau', 'pembayaran', 'sudah', 'di', 'terima', 'dan', 'pembayaran', 'juga', 'sudah', 'berhasil', 'kenapa', 'paket', 'tidak', 'segera', 'masuk', 'sudah', 'dari', 'semalam', 'tolong', 'xl', 'iya']","['paket', 'akrab', 'aktif', 'aktif', 'aplikasi', 'masuk', 'notif', 'pembayaran', 'terima', 'pembayaran', 'berhasil', 'paket', 'tidak', 'masuk', 'semalam', 'tolong', 'xl', 'iya']"
"['sekedar', 'informasi', 'untuk', 'saat', 'ini', 'jaringan', 'dan', 'app', 'berjalan', 'dengan', 'baik', 'yang', 'kemarin', 'saya', 'mengeluh', 'soal', 'app', 'yang', 'tidak', 'bisa', 'membeli', 'paket', 'internet', 'di', 'app', 'tapi', 'sekarang', 'sudah', 'dengan', 'lancar', 'namun', 'jika', 'kondisi', 'di', 'daerah', 'saya', 'sedang', 'hujan', 'tidak', 'lancar', 'meskipun', 'jalan', 'sih', 'dengan', 'kecepatan', 'lumayan', 'lambat', 'mohon', 'sekali', 'dari', 'pelayanan', 'jaringan', 'harap', 'diperhatikan', 'saat', 'hujan', 'terima', 'kasih', 'catatan', 'bagi', 'kalian', 'pernah', 'kejadian', 'tidak', 'bisa', 'membeli', 'paket', 'internet', 'di', 'app', 'my', 'xl', 'hidup', 'mode', 'pesawat', 'tunggu', 'kurang', 'lebih', 'terus', 'mati']","['sekedar', 'informasi', 'jaringan', 'app', 'berjalan', 'kemarin', 'mengeluh', 'app', 'tidak', 'membeli', 'paket', 'internet', 'app', 'lancar', 'kondisi', 'daerah', 'hujan', 'tidak', 'lancar', 'jalan', 'sih', 'kecepatan', 'lumayan', 'lambat', 'mohon', 'pelayanan', 'jaringan', 'harap', 'diperhatikan', 'hujan', 'terima', 'kasih', 'catatan', 'kejadian', 'tidak', 'membeli', 'paket', 'internet', 'app', 'my', 'xl', 'hidup', 'mode', 'pesawat', 'tunggu', 'mati']"
"['sudah', 'terbaru', 'dan', 'restart', 'seluler', 'ternyata', 'aplikasi', 'tidak bisa', 'dibuka', 'kayaknya', 'dari', 'server', 'lihat', 'ulasan', 'lain', 'ternyata', 'banyak', 'masalah', 'yang', 'sama', 'kenapa', 'tidak', 'ada', 'perbaikan', 'secara', 'tanggap', 'kalau', 'ada', 'masalah', 'baiknya', 'diinfokan', 'ke', 'konsumen', 'baik', 'melalui', 'sms', 'atau', 'apalah', 'itu', 'agar', 'transparan', 'lebih', 'baik', 'lagi', 'kalau', 'ada', 'perbaikan', 'jempol', 'bawah']","['terbaru', 'restart', 'seluler', 'aplikasi', 'tidak bisa', 'dibuka', 'kayaknya', 'server', 'lihat', 'ulasan', 'tidak', 'perbaikan', 'tanggap', 'baiknya', 'diinfokan', 'konsumen', 'sms', 'apalah', 'transparan', 'perbaikan', 'jempol']"
"['jaringannya', 'jelek', 'banget', 'dirumah', 'saya', 'ga', 'nyaman', 'banget', 'buat', 'main', 'ml', 'dan', 'pubg', 'setiap', 'di', 'game', 'pasti', 'selalu', 'jaringan', 'merah', 'tiba', 'tiba', 'jaringan', 'menjadi', 'lebih', 'parahnya', 'bisa', 'bisa', 'hilang', 'dalam', 'beberapa', 'detik']","['jaringannya', 'jelek', 'banget', 'dirumah', 'ga', 'nyaman', 'banget', 'main', 'ml', 'pubg', 'game', 'jaringan', 'merah', 'jaringan', 'parahnya', 'hilang', 'detik']"
"['verifikasinya', 'tolong', 'di', 'tambah', 'lagi', 'jangan', 'cuma', 'lewat', 'sms', 'kalau', 'bisa', 'iya', 'telepon', 'dari', 'operator', 'karena', 'nunggu', 'sms', 'lama', 'banget', 'pernah', 'juga', 'mengalami', 'sms', 'tidak', 'pernah', 'masuk']","['verifikasinya', 'tolong', 'jangan', 'sms', 'iya', 'telepon', 'operator', 'nunggu', 'sms', 'banget', 'mengalami', 'sms', 'tidak', 'masuk']"
"['tambah', 'parah', 'aplikasi', 'my', 'xl', 'ini', 'udh', 'lama', 'banget', 'baru', 'bisa', 'buka', 'pas', 'kebuka', 'gk', 'bisa', 'beli', 'paket', 'pke', 'pulsa', 'bukan', 'kegunaan', 'utamanya', 'my', 'xl', 'itu', 'kan', 'mempermudah', 'konsumen', 'transaksi', 'pakai', 'pulsa', 'ini', 'ko', 'segala', 'susah', 'aplikasi', 'my', 'xl', 'jelek']","['parah', 'aplikasi', 'my', 'xl', 'udh', 'banget', 'buka', 'pas', 'kebuka', 'gk', 'beli', 'paket', 'pke', 'pulsa', 'bukan', 'kegunaan', 'utamanya', 'my', 'xl', 'mempermudah', 'konsumen', 'transaksi', 'pakai', 'pulsa', 'ko', 'susah', 'aplikasi', 'my', 'xl', 'jelek']"
"['aplikasi', 'ga', 'guna', 'saya', 'ingin', 'beli', 'paket', 'bahkan', 'tulisan', 'tidak ada uang', 'jaringan', 'padahal', 'kuota', 'masih', 'banyak', 'dan', 'buka', 'aplikasi', 'apapun', 'bisa', 'cuma', 'my', 'xl', 'saja', 'yang', 'tidak bisa']","['aplikasi', 'ga', 'beli', 'paket', 'tulisan', 'tidak ada uang', 'jaringan', 'kuota', 'buka', 'aplikasi', 'apapun', 'my', 'xl', 'tidak bisa']"
"['tiap', 'kali', 'beli', 'unlimited', 'turbo', 'plus', 'youtube', 'hari', 'rupiah', 'kenapa', 'ga', 'sampai', 'hari', 'padahal', 'sudah', 'tertera', '&', 'knya', 'jam', 'pernah', 'juga', 'beli', 'ga', 'sampai', 'jam', 'sudah', 'ada', 'notif', 'paketan', 'tidak', 'aktif', 'ga', 'cuma', 'sekali', 'saya', 'mengalami', 'kerugian', 'apakah', 'pihak', 'xl', 'membenarkan', 'penipuan', 'ini', 'mohon', 'diperbaiki', 'lagi', 'agar', 'konsumen', 'merasa', 'puas']","['kali', 'beli', 'unlimited', 'turbo', 'plus', 'youtube', 'rupiah', 'ga', 'tertera', '&', 'knya', 'jam', 'beli', 'ga', 'jam', 'notif', 'paketan', 'tidak', 'aktif', 'ga', 'mengalami', 'kerugian', 'xl', 'membenarkan', 'penipuan', 'mohon', 'diperbaiki', 'konsumen', 'puas']"
"['apa', 'sih', 'saya', 'baru', 'beli', 'pulsa', 'eh', 'sudah', 'main', 'dipotong', 'saja', 'pulsanya', 'padahal', 'gak', 'buka', 'data', 'sudah', 'sering', 'banget', 'kaya', 'gini', 'bagaimana', 'sih', 'ini']","['sih', 'beli', 'pulsa', 'eh', 'main', 'dipotong', 'pulsanya', 'gak', 'buka', 'data', 'banget', 'kaya', 'gini', 'sih']"
"['operator', 'kenapa', 'jaringan', 'xl', 'di', 'provinsi', 'lampung', 'kabupaten', 'lampung', 'tengah', 'kecamatan', 'seputih', 'surabaya', 'susah', 'banget', 'padahal', 'sinyal', 'nya', 'tolong', 'di', 'perbaiki', 'secepatnya', 'di', 'sini', 'yang', 'pengguna', 'xl', 'pada', 'mengeluh', 'karena', 'jaringan', 'yang', 'kurang', 'mendukung']","['operator', 'jaringan', 'xl', 'provinsi', 'lampung', 'kabupaten', 'lampung', 'kecamatan', 'seputih', 'surabaya', 'susah', 'banget', 'sinyal', 'nya', 'tolong', 'perbaiki', 'secepatnya', 'pengguna', 'xl', 'mengeluh', 'jaringan', 'mendukung']"
"['susah', 'ambil', 'bonus', 'transaksi', 'selalu', 'coba', 'lagi', 'padahal', 'lumayan', 'enakan', 'yamg', 'sebelumnya', 'setelah', 'terbaru', 'jadi', 'tidak jelas', 'aplikasinya', 'sering', 'kasih', 'informasi', 'terlambat', 'sama', 'susah', 'ambil', 'bonusnya', 'padahal', 'lumayan']","['susah', 'ambil', 'bonus', 'transaksi', 'coba', 'lumayan', 'enakan', 'yamg', 'terbaru', 'tidak jelas', 'aplikasinya', 'kasih', 'informasi', 'terlambat', 'susah', 'ambil', 'bonusnya', 'lumayan']"
"['dulu', 'aku', 'suka', 'aplikasi', 'ini', 'tapi', 'akhir', 'akhir', 'ini', 'di', 'wilayah', 'lampung', 'selatan', 'mati', 'total', 'sinyal', 'ga', 'ada', 'selalu', 'tolong', 'jangan', 'sampai', 'berlarut', 'larut', 'seperti', 'ini', 'bila', 'ada', 'perbaikan', 'kami', 'butuh', 'internet', 'kenapa', 'internet', 'hilang', 'begitu', 'saja']","['suka', 'aplikasi', 'wilayah', 'lampung', 'selatan', 'mati', 'total', 'sinyal', 'ga', 'tolong', 'jangan', 'berlarut', 'larut', 'perbaikan', 'butuh', 'internet', 'internet', 'hilang']"
"['hallo', 'sedikit', 'saran', 'dari', 'saya', 'semoga', 'di', 'baca', 'untuk', 'kenyamanan', 'kita', 'bersama', 'tolong', 'dong', 'sediakan', 'fitur', 'kunci', 'pulsa', 'untuk', 'kenyamanan', 'para', 'pengguna', 'semisal', 'ada', 'pulsa', 'lebih', 'tidak', 'terbuang', 'sia', 'pada', 'saat', 'paketan', 'kita', 'habis', 'terima kasih']","['hallo', 'saran', 'semoga', 'baca', 'kenyamanan', 'tolong', 'sediakan', 'fitur', 'kunci', 'pulsa', 'kenyamanan', 'pengguna', 'pulsa', 'tidak', 'terbuang', 'sia', 'paketan', 'habis', 'terima kasih']"
"['tolong', 'perbaiki', 'jaringan', 'sinyal', 'dan', 'komunikasi', 'akhir', 'akhir', 'ini', 'saya', 'kesal', 'karena', 'tiap', 'buka', 'aplikasi', 'game', 'yt', 'bahkan', 'my', 'xl', 'saja', 'error', 'melulu', 'yang', 'ku', 'butuhkan', 'bukan', 'saran', 'ikuti', 'langkah', 'yang', 'disarankan', 'dari', 'my', 'xlnya', 'tapi', 'jaringan', 'masih', 'lelet', 'yang', 'kubutuhkan', 'kecepatan', 'dalam', 'perbaikan', 'jaringan', 'sehingga', 'semua', 'konsumen', 'xl', 'kembali', 'puas', 'dalam', 'menggunakan', 'my', 'xl', 'ini', 'maaf', 'saya', 'kasih', 'bintang', 'apabila', 'sudah', 'bagus', 'semua', 'saya', 'ubah', 'terima kasih']","['tolong', 'perbaiki', 'jaringan', 'sinyal', 'komunikasi', 'kesal', 'buka', 'aplikasi', 'game', 'yt', 'my', 'xl', 'error', 'melulu', 'ku', 'butuhkan', 'bukan', 'saran', 'ikuti', 'langkah', 'disarankan', 'my', 'xlnya', 'jaringan', 'lelet', 'kubutuhkan', 'kecepatan', 'perbaikan', 'jaringan', 'konsumen', 'xl', 'puas', 'my', 'xl', 'maaf', 'kasih', 'bintang', 'bagus', 'ubah', 'terima kasih']"
